region_id,mean_lat,mean_lon,num_points,total_visit_count,total_duration_sec,polygon_latlon
21,11.953741250000002,121.93261482,1,1.0,2699.999,"[[11.953741250000002, 121.93329015690756], [11.953676490827831, 121.93328690497576], [11.953612355321889, 121.93327718049825], [11.953549461142158, 121.93326107712706], [11.953488413993972, 121.93323874994644], [11.953429801794737, 121.93321041397938], [11.953374189011972, 121.9331763421167], [11.95332211122718, 121.93313686248908], [11.953274069977894, 121.93309235530693], [11.953230527927609, 121.9330432491987], [11.953191904410069, 121.9329900170831], [11.953158571390862, 121.93293317161448], [11.953130849885186, 121.93287326024578], [11.953109006866296, 121.93281085995625], [11.953093252694401, 121.93274657169476], [11.95308373909079, 121.93268101459243], [11.953080557676667, 121.93261482], [11.95308373909079, 121.93254862540756], [11.953093252694401, 121.93248306830523], [11.953109006866296, 121.93241878004375], [11.953130849885186, 121.93235637975421], [11.953158571390862, 121.93229646838552], [11.953191904410069, 121.9322396229169], [11.953230527927609, 121.93218639080129], [11.953274069977894, 121.93213728469307], [11.95332211122718, 121.93209277751092], [11.953374189011972, 121.9320532978833], [11.953429801794737, 121.93201922602061], [11.953488413993972, 121.93199089005356], [11.953549461142158, 121.93196856287294], [11.953612355321889, 121.93195245950174], [11.953676490827831, 121.93194273502424], [11.953741250000002, 121.93193948309244], [11.953806009172173, 121.93194273502424], [11.953870144678115, 121.93195245950174], [11.953933038857846, 121.93196856287294], [11.953994086006032, 121.93199089005356], [11.954052698205267, 121.93201922602061], [11.954108310988032, 121.9320532978833], [11.954160388772824, 121.93209277751092], [11.95420843002211, 121.93213728469307], [11.954251972072395, 121.93218639080129], [11.954290595589935, 121.9322396229169], [11.954323928609142, 121.93229646838552], [11.954351650114818, 121.93235637975421], [11.954373493133708, 121.93241878004375], [11.954389247305603, 121.93248306830523], [11.954398760909214, 121.93254862540756], [11.954401942323337, 121.93261482], [11.954398760909214, 121.93268101459243], [11.954389247305603, 121.93274657169476], [11.954373493133708, 121.93281085995625], [11.954351650114818, 121.93287326024578], [11.954323928609142, 121.93293317161448], [11.954290595589935, 121.9329900170831], [11.954251972072395, 121.9330432491987], [11.95420843002211, 121.93309235530693], [11.954160388772824, 121.93313686248908], [11.954108310988032, 121.9331763421167], [11.954052698205267, 121.93321041397938], [11.953994086006032, 121.93323874994644], [11.953933038857846, 121.93326107712706], [11.953870144678115, 121.93327718049825], [11.953806009172173, 121.93328690497576], [11.953741250000002, 121.93329015690756]]"
22,11.94812293,121.93216947,1,1.0,2700.448,"[[11.94812293, 121.93284479289099], [11.94805817082783, 121.93284154102669], [11.947994035321887, 121.932831816751], [11.947931141142156, 121.93281571371404], [11.94787009399397, 121.93279338699682], [11.947811481794735, 121.93276505161786], [11.94775586901197, 121.93273098046235], [11.947703791227179, 121.93269150165413], [11.947655749977892, 121.93264699539571], [11.947612207927607, 121.9325978903067], [11.947573584410067, 121.93254465929591], [11.94754025139086, 121.93248781500712], [11.947512529885184, 121.93242790488188], [11.947490686866294, 121.93236550588746], [11.9474749326944, 121.93230121896028], [11.947465419090788, 121.93223566321858], [11.947462237676666, 121.93216947], [11.947465419090788, 121.93210327678143], [11.9474749326944, 121.93203772103973], [11.947490686866294, 121.93197343411255], [11.947512529885184, 121.93191103511813], [11.94754025139086, 121.93185112499289], [11.947573584410067, 121.9317942807041], [11.947612207927607, 121.93174104969331], [11.947655749977892, 121.9316919446043], [11.947703791227179, 121.93164743834588], [11.94775586901197, 121.93160795953766], [11.947811481794735, 121.93157388838215], [11.94787009399397, 121.93154555300319], [11.947931141142156, 121.93152322628598], [11.947994035321887, 121.931507123249], [11.94805817082783, 121.93149739897332], [11.94812293, 121.93149414710902], [11.94818768917217, 121.93149739897332], [11.948251824678113, 121.931507123249], [11.948314718857844, 121.93152322628598], [11.94837576600603, 121.93154555300319], [11.948434378205265, 121.93157388838215], [11.94848999098803, 121.93160795953766], [11.948542068772822, 121.93164743834588], [11.948590110022108, 121.9316919446043], [11.948633652072393, 121.93174104969331], [11.948672275589933, 121.9317942807041], [11.94870560860914, 121.93185112499289], [11.948733330114816, 121.93191103511813], [11.948755173133707, 121.93197343411255], [11.9487709273056, 121.93203772103973], [11.948780440909212, 121.93210327678143], [11.948783622323335, 121.93216947], [11.948780440909212, 121.93223566321858], [11.9487709273056, 121.93230121896028], [11.948755173133707, 121.93236550588746], [11.948733330114816, 121.93242790488188], [11.94870560860914, 121.93248781500712], [11.948672275589933, 121.93254465929591], [11.948633652072393, 121.9325978903067], [11.948590110022108, 121.93264699539571], [11.948542068772822, 121.93269150165413], [11.94848999098803, 121.93273098046235], [11.948434378205265, 121.93276505161786], [11.94837576600603, 121.93279338699682], [11.948314718857844, 121.93281571371404], [11.948251824678113, 121.932831816751], [11.94818768917217, 121.93284154102669], [11.94812293, 121.93284479289099]]"
23,11.955285322222222,121.92866226666666,1,1.0,2399.968,"[[11.955285322222222, 121.92933760742761], [11.955220563050052, 121.92933435547727], [11.95515642754411, 121.92932463094427], [11.955093533364378, 121.92930852748118], [11.955032486216192, 121.92928620017318], [11.954973874016957, 121.92925786404443], [11.954918261234193, 121.92922379198734], [11.9548661834494, 121.92918431213447], [11.954818142200114, 121.92913980469834], [11.954774600149829, 121.92909069830993], [11.95473597663229, 121.92903746589059], [11.954702643613082, 121.92898062009762], [11.954674922107406, 121.92892070838708], [11.954653079088516, 121.92885830774149], [11.954637324916622, 121.92879401911318], [11.95462781131301, 121.9287284616368], [11.954624629898888, 121.92866226666666], [11.95462781131301, 121.92859607169653], [11.954637324916622, 121.92853051422014], [11.954653079088516, 121.92846622559183], [11.954674922107406, 121.92840382494624], [11.954702643613082, 121.92834391323571], [11.95473597663229, 121.92828706744274], [11.954774600149829, 121.92823383502339], [11.954818142200114, 121.92818472863499], [11.9548661834494, 121.92814022119886], [11.954918261234193, 121.92810074134599], [11.954973874016957, 121.9280666692889], [11.955032486216192, 121.92803833316015], [11.955093533364378, 121.92801600585214], [11.95515642754411, 121.92799990238906], [11.955220563050052, 121.92799017785606], [11.955285322222222, 121.92798692590571], [11.955350081394393, 121.92799017785606], [11.955414216900335, 121.92799990238906], [11.955477111080066, 121.92801600585214], [11.955538158228252, 121.92803833316015], [11.955596770427487, 121.9280666692889], [11.955652383210252, 121.92810074134599], [11.955704460995044, 121.92814022119886], [11.95575250224433, 121.92818472863499], [11.955796044294615, 121.92823383502339], [11.955834667812155, 121.92828706744274], [11.955868000831362, 121.92834391323571], [11.955895722337038, 121.92840382494624], [11.955917565355929, 121.92846622559183], [11.955933319527823, 121.92853051422014], [11.955942833131434, 121.92859607169653], [11.955946014545557, 121.92866226666666], [11.955942833131434, 121.9287284616368], [11.955933319527823, 121.92879401911318], [11.955917565355929, 121.92885830774149], [11.955895722337038, 121.92892070838708], [11.955868000831362, 121.92898062009762], [11.955834667812155, 121.92903746589059], [11.955796044294615, 121.92909069830993], [11.95575250224433, 121.92913980469834], [11.955704460995044, 121.92918431213447], [11.955652383210252, 121.92922379198734], [11.955596770427487, 121.92925786404443], [11.955538158228252, 121.92928620017318], [11.955477111080066, 121.92930852748118], [11.955414216900335, 121.92932463094427], [11.955350081394393, 121.92933435547727], [11.955285322222222, 121.92933760742761]]"
24,11.96064920689655,121.92495593103448,1,1.0,8399.998,"[[11.96064920689655, 121.9256312851857], [11.96058444772438, 121.92562803317087], [11.960520312218437, 121.92561830844505], [11.960457418038706, 121.92560220466268], [11.96039637089052, 121.92557987691198], [11.960337758691285, 121.9255515402214], [11.96028214590852, 121.92551746748876], [11.960230068123728, 121.9254779868531], [11.960182026874442, 121.9254334785345], [11.960138484824157, 121.92538437117244], [11.960099861306617, 121.92533113769764], [11.96006652828741, 121.92527429077757], [11.960038806781734, 121.92521437787913], [11.960016963762843, 121.9251519759963], [11.96000120959095, 121.9250876860933], [11.959991695987338, 121.92502212731709], [11.959988514573215, 121.92495593103448], [11.959991695987338, 121.92488973475186], [11.96000120959095, 121.92482417597564], [11.960016963762843, 121.92475988607265], [11.960038806781734, 121.92469748418982], [11.96006652828741, 121.92463757129138], [11.960099861306617, 121.92458072437131], [11.960138484824157, 121.92452749089651], [11.960182026874442, 121.92447838353445], [11.960230068123728, 121.92443387521585], [11.96028214590852, 121.92439439458019], [11.960337758691285, 121.92436032184754], [11.96039637089052, 121.92433198515697], [11.960457418038706, 121.92430965740627], [11.960520312218437, 121.9242935536239], [11.96058444772438, 121.92428382889808], [11.96064920689655, 121.92428057688325], [11.96071396606872, 121.92428382889808], [11.960778101574663, 121.9242935536239], [11.960840995754394, 121.92430965740627], [11.96090204290258, 121.92433198515697], [11.960960655101815, 121.92436032184754], [11.96101626788458, 121.92439439458019], [11.961068345669371, 121.92443387521585], [11.961116386918658, 121.92447838353445], [11.961159928968943, 121.92452749089651], [11.961198552486483, 121.92458072437131], [11.96123188550569, 121.92463757129138], [11.961259607011366, 121.92469748418982], [11.961281450030256, 121.92475988607265], [11.96129720420215, 121.92482417597564], [11.961306717805762, 121.92488973475186], [11.961309899219884, 121.92495593103448], [11.961306717805762, 121.92502212731709], [11.96129720420215, 121.9250876860933], [11.961281450030256, 121.9251519759963], [11.961259607011366, 121.92521437787913], [11.96123188550569, 121.92527429077757], [11.961198552486483, 121.92533113769764], [11.961159928968943, 121.92538437117244], [11.961116386918658, 121.9254334785345], [11.961068345669371, 121.9254779868531], [11.96101626788458, 121.92551746748876], [11.960960655101815, 121.9255515402214], [11.96090204290258, 121.92557987691198], [11.960840995754394, 121.92560220466268], [11.960778101574663, 121.92561830844505], [11.96071396606872, 121.92562803317087], [11.96064920689655, 121.9256312851857]]"
25,37.54895537777778,127.0410018,1,1.0,2400.008,"[[37.54895537777778, 127.04183513110799], [37.54889061860561, 127.04183111839093], [37.54882648309967, 127.04181911888442], [37.54876358891994, 127.04179924815026], [37.548702541771746, 127.04177169755448], [37.54864392957251, 127.04173673242438], [37.548588316789754, 127.04169468949328], [37.54853623900496, 127.0416459736576], [37.548488197755674, 127.04159105407744], [37.54844465570539, 127.0415304596584], [37.54840603218785, 127.04146477395786], [37.54837269916864, 127.041394629565], [37.548344977662964, 127.0413207020087], [37.54832313464407, 127.04124370325174], [37.54830738047218, 127.04116437483421], [37.548297866868566, 127.04108348073215], [37.548294685454444, 127.0410018], [37.548297866868566, 127.04092011926785], [37.54830738047218, 127.0408392251658], [37.54832313464407, 127.04075989674827], [37.548344977662964, 127.0406828979913], [37.54837269916864, 127.040608970435], [37.54840603218785, 127.04053882604215], [37.54844465570539, 127.0404731403416], [37.548488197755674, 127.04041254592256], [37.54853623900496, 127.04035762634241], [37.548588316789754, 127.04030891050672], [37.54864392957251, 127.04026686757562], [37.548702541771746, 127.04023190244553], [37.54876358891994, 127.04020435184975], [37.54882648309967, 127.04018448111559], [37.54889061860561, 127.04017248160908], [37.54895537777778, 127.04016846889202], [37.54902013694995, 127.04017248160908], [37.54908427245589, 127.04018448111559], [37.54914716663562, 127.04020435184975], [37.549208213783814, 127.04023190244553], [37.54926682598305, 127.04026686757562], [37.549322438765806, 127.04030891050672], [37.5493745165506, 127.04035762634241], [37.549422557799886, 127.04041254592256], [37.54946609985017, 127.0404731403416], [37.54950472336771, 127.04053882604215], [37.54953805638692, 127.040608970435], [37.549565777892596, 127.0406828979913], [37.54958762091149, 127.04075989674827], [37.54960337508338, 127.0408392251658], [37.549612888686994, 127.04092011926785], [37.549616070101116, 127.0410018], [37.549612888686994, 127.04108348073215], [37.54960337508338, 127.04116437483421], [37.54958762091149, 127.04124370325174], [37.549565777892596, 127.0413207020087], [37.54953805638692, 127.041394629565], [37.54950472336771, 127.04146477395786], [37.54946609985017, 127.0415304596584], [37.549422557799886, 127.04159105407744], [37.5493745165506, 127.0416459736576], [37.549322438765806, 127.04169468949328], [37.54926682598305, 127.04173673242438], [37.549208213783814, 127.04177169755448], [37.54914716663562, 127.04179924815026], [37.54908427245589, 127.04181911888442], [37.54902013694995, 127.04183111839093], [37.54895537777778, 127.04183513110799]]"
26,34.99355182363637,127.66644383272724,1,1.0,16200.003,"[[34.99355182363637, 127.66725032557785], [34.993487064464205, 127.66724644209434], [34.99342292895826, 127.66723482904388], [34.99336003477853, 127.66721559826647], [34.99329898763034, 127.66718893496504], [34.99324037543111, 127.66715509592174], [34.99318476264835, 127.66711440702507], [34.99313268486355, 127.66706726013133], [34.99308464361427, 127.66701410929089], [34.99304110156398, 127.6669554663754], [34.99300247804644, 127.66689189614819], [34.99296914502723, 127.6668240108253], [34.99294142352156, 127.6667524641795], [34.992919580502665, 127.66667794524409], [34.992903826330775, 127.66660117167717], [34.99289431272716, 127.66652288285016], [34.99289113131304, 127.66644383272724], [34.99289431272716, 127.66636478260432], [34.992903826330775, 127.6662864937773], [34.992919580502665, 127.66620972021039], [34.99294142352156, 127.66613520127498], [34.99296914502723, 127.66606365462918], [34.99300247804644, 127.66599576930629], [34.99304110156398, 127.66593219907908], [34.99308464361427, 127.66587355616359], [34.99313268486355, 127.66582040532315], [34.99318476264835, 127.66577325842941], [34.99324037543111, 127.66573256953274], [34.99329898763034, 127.66569873048944], [34.99336003477853, 127.66567206718801], [34.99342292895826, 127.6656528364106], [34.993487064464205, 127.66564122336014], [34.99355182363637, 127.66563733987662], [34.99361658280854, 127.66564122336014], [34.99368071831449, 127.6656528364106], [34.993743612494214, 127.66567206718801], [34.99380465964241, 127.66569873048944], [34.99386327184164, 127.66573256953274], [34.9939188846244, 127.66577325842941], [34.99397096240919, 127.66582040532315], [34.99401900365848, 127.66587355616359], [34.994062545708765, 127.66593219907908], [34.994101169226305, 127.66599576930629], [34.994134502245515, 127.66606365462918], [34.99416222375119, 127.66613520127498], [34.99418406677008, 127.66620972021039], [34.99419982094197, 127.6662864937773], [34.99420933454559, 127.66636478260432], [34.99421251595971, 127.66644383272724], [34.99420933454559, 127.66652288285016], [34.99419982094197, 127.66660117167717], [34.99418406677008, 127.66667794524409], [34.99416222375119, 127.6667524641795], [34.994134502245515, 127.6668240108253], [34.994101169226305, 127.66689189614819], [34.994062545708765, 127.6669554663754], [34.99401900365848, 127.66701410929089], [34.99397096240919, 127.66706726013133], [34.9939188846244, 127.66711440702507], [34.99386327184164, 127.66715509592174], [34.99380465964241, 127.66718893496504], [34.993743612494214, 127.66721559826647], [34.99368071831449, 127.66723482904388], [34.99361658280854, 127.66724644209434], [34.99355182363637, 127.66725032557785]]"
27,37.4737680625,127.061148425,1,1.0,2100.008,"[[37.4737680625, 127.06198091707373], [37.47370330332783, 127.06197690839686], [37.47363916782189, 127.06196492097196], [37.47357627364216, 127.06194507024453], [37.473515226493966, 127.06191754738789], [37.47345661429473, 127.06188261746222], [37.473401001511974, 127.06184061686179], [37.47334892372718, 127.06179195007533], [37.47330088247789, 127.06173708579063], [37.47325734042761, 127.06167655238069], [37.47321871691007, 127.06161093281538], [37.47318538389086, 127.06154085904699], [37.473157662385184, 127.06146700592419], [37.47313581936629, 127.06139008469295], [37.4731200651944, 127.06131083614675], [37.473110551590786, 127.06123002349241], [37.47310737017666, 127.061148425], [37.473110551590786, 127.06106682650758], [37.4731200651944, 127.06098601385325], [37.47313581936629, 127.06090676530705], [37.473157662385184, 127.06082984407581], [37.47318538389086, 127.06075599095301], [37.47321871691007, 127.06068591718461], [37.47325734042761, 127.06062029761931], [37.47330088247789, 127.06055976420937], [37.47334892372718, 127.06050489992467], [37.473401001511974, 127.06045623313821], [37.47345661429473, 127.06041423253778], [37.473515226493966, 127.0603793026121], [37.47357627364216, 127.06035177975546], [37.47363916782189, 127.06033192902804], [37.47370330332783, 127.06031994160314], [37.4737680625, 127.06031593292627], [37.47383282167217, 127.06031994160314], [37.47389695717811, 127.06033192902804], [37.47395985135784, 127.06035177975546], [37.47402089850603, 127.0603793026121], [37.474079510705266, 127.06041423253778], [37.474135123488026, 127.06045623313821], [37.47418720127282, 127.06050489992467], [37.474235242522106, 127.06055976420937], [37.47427878457239, 127.06062029761931], [37.47431740808993, 127.06068591718461], [37.47435074110914, 127.06075599095301], [37.474378462614816, 127.06082984407581], [37.47440030563371, 127.06090676530705], [37.4744160598056, 127.06098601385325], [37.47442557340921, 127.06106682650758], [37.474428754823336, 127.061148425], [37.47442557340921, 127.06123002349241], [37.4744160598056, 127.06131083614675], [37.47440030563371, 127.06139008469295], [37.474378462614816, 127.06146700592419], [37.47435074110914, 127.06154085904699], [37.47431740808993, 127.06161093281538], [37.47427878457239, 127.06167655238069], [37.474235242522106, 127.06173708579063], [37.47418720127282, 127.06179195007533], [37.474135123488026, 127.06184061686179], [37.474079510705266, 127.06188261746222], [37.47402089850603, 127.06191754738789], [37.47395985135784, 127.06194507024453], [37.47389695717811, 127.06196492097196], [37.47383282167217, 127.06197690839686], [37.4737680625, 127.06198091707373]]"
28,36.80679359166667,127.15370745416664,1,1.0,6900.001,"[[36.80679359166667, 127.15453263844434], [36.8067288324945, 127.1545286649565], [36.806664696988555, 127.15451678275983], [36.80660180280883, 127.15449710628639], [36.806540755660635, 127.15446982503136], [36.8064821434614, 127.15443520172815], [36.80642653067864, 127.1543935698181], [36.80637445289385, 127.15434533023925], [36.80632641164456, 127.15429094756513], [36.80628286959428, 127.15423094553061], [36.80624424607674, 127.15416590198808], [36.80621091305753, 127.15409644334243], [36.80618319155185, 127.15402323851836], [36.80616134853296, 127.15394699251837], [36.80614559436107, 127.1538684396331], [36.806136080757454, 127.15378833636979], [36.80613289934333, 127.15370745416664], [36.806136080757454, 127.15362657196349], [36.80614559436107, 127.15354646870017], [36.80616134853296, 127.1534679158149], [36.80618319155185, 127.15339166981491], [36.80621091305753, 127.15331846499085], [36.80624424607674, 127.15324900634519], [36.80628286959428, 127.15318396280266], [36.80632641164456, 127.15312396076814], [36.80637445289385, 127.15306957809402], [36.80642653067864, 127.15302133851517], [36.8064821434614, 127.15297970660512], [36.806540755660635, 127.15294508330192], [36.80660180280883, 127.15291780204689], [36.806664696988555, 127.15289812557344], [36.8067288324945, 127.15288624337677], [36.80679359166667, 127.15288226988893], [36.80685835083884, 127.15288624337677], [36.80692248634478, 127.15289812557344], [36.80698538052451, 127.15291780204689], [36.8070464276727, 127.15294508330192], [36.807105039871935, 127.15297970660512], [36.807160652654694, 127.15302133851517], [36.80721273043949, 127.15306957809402], [36.807260771688775, 127.15312396076814], [36.80730431373906, 127.15318396280266], [36.8073429372566, 127.15324900634519], [36.80737627027581, 127.15331846499085], [36.807403991781484, 127.15339166981491], [36.80742583480038, 127.1534679158149], [36.80744158897227, 127.15354646870017], [36.80745110257588, 127.15362657196349], [36.807454283990005, 127.15370745416664], [36.80745110257588, 127.15378833636979], [36.80744158897227, 127.1538684396331], [36.80742583480038, 127.15394699251837], [36.807403991781484, 127.15402323851836], [36.80737627027581, 127.15409644334243], [36.8073429372566, 127.15416590198808], [36.80730431373906, 127.15423094553061], [36.807260771688775, 127.15429094756513], [36.80721273043949, 127.15434533023925], [36.807160652654694, 127.1543935698181], [36.807105039871935, 127.15443520172815], [36.8070464276727, 127.15446982503136], [36.80698538052451, 127.15449710628639], [36.80692248634478, 127.15451678275983], [36.80685835083884, 127.1545286649565], [36.80679359166667, 127.15453263844434]]"
29,36.78443090625,127.22446303125,1,1.0,9299.994,"[[36.78443090625, 127.22528797466107], [36.78436614707783, 127.22528400233307], [36.78430201157189, 127.22527212360475], [36.78423911739216, 127.22525245287476], [36.78417807024397, 127.22522517958298], [36.784119458044735, 127.22519056638612], [36.784063845261976, 127.22514894662818], [36.78401176747718, 127.22510072113019], [36.783963726227896, 127.22504635433006], [36.78392018417761, 127.2249863698098], [36.78388156066007, 127.22492134525312], [36.78384822764086, 127.22485190688205], [36.783820506135186, 127.22477872342606], [36.78379866311629, 127.22470249968184], [36.7837829089444, 127.22462396972571], [36.78377339534079, 127.22454388984409], [36.783770213926665, 127.22446303125], [36.78377339534079, 127.22438217265591], [36.7837829089444, 127.22430209277428], [36.78379866311629, 127.22422356281815], [36.783820506135186, 127.22414733907394], [36.78384822764086, 127.22407415561794], [36.78388156066007, 127.22400471724687], [36.78392018417761, 127.2239396926902], [36.783963726227896, 127.22387970816993], [36.78401176747718, 127.2238253413698], [36.784063845261976, 127.22377711587181], [36.784119458044735, 127.22373549611387], [36.78417807024397, 127.22370088291702], [36.78423911739216, 127.22367360962524], [36.78430201157189, 127.22365393889524], [36.78436614707783, 127.22364206016692], [36.78443090625, 127.22363808783892], [36.78449566542217, 127.22364206016692], [36.784559800928115, 127.22365393889524], [36.78462269510784, 127.22367360962524], [36.784683742256036, 127.22370088291702], [36.78474235445527, 127.22373549611387], [36.78479796723803, 127.22377711587181], [36.78485004502282, 127.2238253413698], [36.78489808627211, 127.22387970816993], [36.78494162832239, 127.2239396926902], [36.78498025183993, 127.22400471724687], [36.78501358485914, 127.22407415561794], [36.78504130636482, 127.22414733907394], [36.78506314938371, 127.22422356281815], [36.7850789035556, 127.22430209277428], [36.785088417159216, 127.22438217265591], [36.78509159857334, 127.22446303125], [36.785088417159216, 127.22454388984409], [36.7850789035556, 127.22462396972571], [36.78506314938371, 127.22470249968184], [36.78504130636482, 127.22477872342606], [36.78501358485914, 127.22485190688205], [36.78498025183993, 127.22492134525312], [36.78494162832239, 127.2249863698098], [36.78489808627211, 127.22504635433006], [36.78485004502282, 127.22510072113019], [36.78479796723803, 127.22514894662818], [36.78474235445527, 127.22519056638612], [36.784683742256036, 127.22522517958298], [36.78462269510784, 127.22525245287476], [36.784559800928115, 127.22527212360475], [36.78449566542217, 127.22528400233307], [36.78443090625, 127.22528797466107]]"
30,36.784571858139536,127.27998658837213,1,1.0,12599.997,"[[36.784571858139536, 127.28081153330055], [36.78450709896737, 127.28080756096524], [36.78444296346142, 127.28079568221507], [36.784380069281696, 127.28077601144889], [36.7843190221335, 127.28074873810695], [36.78426040993427, 127.28071412484643], [36.78420479715151, 127.28067250501194], [36.784152719366716, 127.28062427942525], [36.78410467811743, 127.28056991252512], [36.784061136067145, 127.28050992789453], [36.784022512549605, 127.28044490321824], [36.783989179530394, 127.28037546471944], [36.78396145802472, 127.28030228112885], [36.78393961500583, 127.28022605724442], [36.78392386083394, 127.28014752714385], [36.78391434723032, 127.28006744711494], [36.7839111658162, 127.27998658837213], [36.78391434723032, 127.2799057296293], [36.78392386083394, 127.2798256496004], [36.78393961500583, 127.27974711949983], [36.78396145802472, 127.2796708956154], [36.783989179530394, 127.27959771202481], [36.784022512549605, 127.27952827352601], [36.784061136067145, 127.27946324884972], [36.78410467811743, 127.27940326421913], [36.784152719366716, 127.279348897319], [36.78420479715151, 127.27930067173232], [36.78426040993427, 127.27925905189782], [36.7843190221335, 127.2792244386373], [36.784380069281696, 127.27919716529536], [36.78444296346142, 127.27917749452918], [36.78450709896737, 127.27916561577901], [36.784571858139536, 127.2791616434437], [36.784636617311705, 127.27916561577901], [36.78470075281765, 127.27917749452918], [36.784763646997376, 127.27919716529536], [36.78482469414557, 127.2792244386373], [36.7848833063448, 127.27925905189782], [36.78493891912756, 127.27930067173232], [36.784990996912356, 127.279348897319], [36.78503903816164, 127.27940326421913], [36.78508258021193, 127.27946324884972], [36.78512120372947, 127.27952827352601], [36.78515453674868, 127.27959771202481], [36.78518225825435, 127.2796708956154], [36.785204101273244, 127.27974711949983], [36.785219855445135, 127.2798256496004], [36.78522936904875, 127.2799057296293], [36.78523255046287, 127.27998658837213], [36.78522936904875, 127.28006744711494], [36.785219855445135, 127.28014752714385], [36.785204101273244, 127.28022605724442], [36.78518225825435, 127.28030228112885], [36.78515453674868, 127.28037546471944], [36.78512120372947, 127.28044490321824], [36.78508258021193, 127.28050992789453], [36.78503903816164, 127.28056991252512], [36.784990996912356, 127.28062427942525], [36.78493891912756, 127.28067250501194], [36.7848833063448, 127.28071412484643], [36.78482469414557, 127.28074873810695], [36.784763646997376, 127.28077601144889], [36.78470075281765, 127.28079568221507], [36.784636617311705, 127.28080756096524], [36.784571858139536, 127.28081153330055]]"
31,34.98316293138687,127.71380985036498,1,1.0,40799.657,"[[34.98316293138687, 127.7146162408725], [34.9830981722147, 127.7146123578818], [34.98303403670876, 127.71460074630502], [34.98297114252903, 127.71458151796799], [34.98291009538084, 127.71455485805009], [34.982851483181605, 127.71452102330093], [34.982795870398846, 127.71448033956764], [34.98274379261405, 127.71443319865679], [34.982695751364766, 127.71438005456113], [34.98265220931448, 127.71432141908737], [34.98261358579694, 127.71425785692715], [34.98258025277773, 127.71418998021883], [34.982552531272056, 127.71411844265222], [34.98253068825316, 127.7140439331732], [34.98251493408127, 127.71396716934876], [34.98250542047766, 127.71388889045652], [34.982502239063535, 127.71380985036498], [34.98250542047766, 127.71373081027345], [34.98251493408127, 127.7136525313812], [34.98253068825316, 127.71357576755676], [34.982552531272056, 127.71350125807774], [34.98258025277773, 127.71342972051113], [34.98261358579694, 127.71336184380282], [34.98265220931448, 127.7132982816426], [34.982695751364766, 127.71323964616883], [34.98274379261405, 127.71318650207317], [34.982795870398846, 127.71313936116232], [34.982851483181605, 127.71309867742903], [34.98291009538084, 127.71306484267987], [34.98297114252903, 127.71303818276198], [34.98303403670876, 127.71301895442494], [34.9830981722147, 127.71300734284816], [34.98316293138687, 127.71300345985746], [34.98322769055904, 127.71300734284816], [34.983291826064985, 127.71301895442494], [34.98335472024471, 127.71303818276198], [34.983415767392906, 127.71306484267987], [34.98347437959214, 127.71309867742903], [34.9835299923749, 127.71313936116232], [34.98358207015969, 127.71318650207317], [34.98363011140898, 127.71323964616883], [34.98367365345926, 127.7132982816426], [34.9837122769768, 127.71336184380282], [34.983745609996014, 127.71342972051113], [34.98377333150169, 127.71350125807774], [34.98379517452058, 127.71357576755676], [34.98381092869247, 127.7136525313812], [34.983820442296086, 127.71373081027345], [34.98382362371021, 127.71380985036498], [34.983820442296086, 127.71388889045652], [34.98381092869247, 127.71396716934876], [34.98379517452058, 127.7140439331732], [34.98377333150169, 127.71411844265222], [34.983745609996014, 127.71418998021883], [34.9837122769768, 127.71425785692715], [34.98367365345926, 127.71432141908737], [34.98363011140898, 127.71438005456113], [34.98358207015969, 127.71443319865679], [34.9835299923749, 127.71448033956764], [34.98347437959214, 127.71452102330093], [34.983415767392906, 127.71455485805009], [34.98335472024471, 127.71458151796799], [34.983291826064985, 127.71460074630502], [34.98322769055904, 127.7146123578818], [34.98316293138687, 127.7146162408725]]"
